parent_type,parent_id,parent_label,relationship,child_type,child_id,child_label
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-11,11
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,12
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,a
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a-i,i
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a-ii,ii
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-a-iii,iii
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-b,b
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-12-c,c
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-13,13
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,14
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14-a,a
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14-b,b
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-14-c,c
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,15
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-a,a
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-b,b
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c,c
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c-i,i
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-15-c-ii,ii
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-16,16
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-17,17
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-B-18,18
class_block,Class A - New dwellinghouses on detached blocks of flats,Class A - New dwellinghouses on detached blocks of flats,has_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,C
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1,1
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1-a,a
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-1-b,b
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2,2
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2-a,a
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2,has_sub_provision,provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C-2-b,b
provision,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,schedule-2-part-20-crossheading-class-a-new-dwellinghouses-on-detached-blocks-of-flats_paragraph-C,has_sub_provision,provision,schedule-2-paragraph-C-3,3
provision,schedule-2-paragraph-C-3,schedule-2-paragraph-C-3,has_sub_provision,provision,schedule-2-paragraph-C-3-a,a
provision,schedule-2-paragraph-C-3,schedule-2-paragraph-C-3,has_sub_provision,provision,schedule-2-paragraph-C-3-b,b
part,PART 20,PART 20,has_class,class_block,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,Class AA - new dwellinghouses on detached buildings in commercial or mixed use
class_block,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,has_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,AA
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,1
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1-a,a
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1-b,b
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1-c,c
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-1-d,d
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2,2
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-a,a
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b,b
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b-i,i
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA-2-b-ii,ii
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA,has_sub_provision,provision,schedule-2-paragraph-AA-3,3
class_block,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,has_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.1,AA.1
class_block,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,Class AA - new dwellinghouses on detached buildings in commercial or mixed use,has_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2,AA.2
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,1
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1-a,a
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1-b,b
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1-c,c
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1-d,d
provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1,has_sub_provision,provision,schedule-2-part-20-crossheading-class-aa-new-dwellinghouses-on-detached-buildings-in-commercial-or-mixed-use_paragraph-AA.2-1-e,e
